id,text,implicit_a2
s_3978,VOX como siempre 🤣Estos datos han sido extraídos del informe 'Agresores Sexuales con Víctima Desconocida' publicado por el Instituto de Ciencia Forense y Seguridad. Gracias a los inmigrantes buenos y que vivimos en españa aportamos el 10% de los Ingresos si nos vamos pierden 15%,0
s_571,"Me da la cosa que sí.
No les pagamos la sanidad a inmigrantes ilegales? Pues imagínate a un británico.
Ahora si un Español va para allá tiene que pagar.",0
s_3275,"La misión debe ser eliminar la causa que origina la migración. El problema migratorio debe resolverse en el país que lo origina, la migración siempre es debida a malas políticas y al desamparo gubernamental.
""Cuando un pueblo emigra, los gobernantes sobran""- José Martí",1
s_3445,Occidente está apunto de acabarse si no nos ponemos las pilas,1
s_1740,"Todo ello, con el objetivo de ""desacreditar"" a los menores y de ""despertar o aumentar entre la población, los prejuicios y estereotipos contra este colectivo especialmente vulnerable"".",0
s_1051,Este menda es gilipoll@s. Habrá que recordarle que había un Rey Mago NEGRO. De todas formas si no le gustan las tradiciones españolas se puede volver a su pueblo. GRACIAS 🤩,0
s_4094,"5.62 INMIGRACION
""19 antecedentes y en la calle.El otro ya habia violado a otra menor y el juez los deja libres.
Y si ¿fueran sus hijas?
--
Detenidos dos marroquíes por la violación a la menor del zulo de Valladolid, uno de ellos acumula 19 antecedentes. URL",1
s_1140,Pero si este tío ve tanto racismo por qué no se vuelve a su país del qué entró ilegalmente?,1
s_295,Jajajaja el dinero de las comunidades lo generan ellas y en algunos casos solidariamente se va y no vuelve bocas. 2. Sin inmigrantes no sé quién va a pagar tú pensión o la de tus hijos . 3 ETA ya no existe....vuelve!!! Que te has quedado estancado!,0
s_4051,"5.31 INMIGRACION
""De acuerdo Sr. Albiol""
---------------

 Un MENA de Mataró q intentó robar una moto en Badalona fue detenido.Ojalá algún día se entienda q por muy menores de edad que sean,si vienen a España a delinquir deben ser expulsados.
(@user)
 URL",1
s_4025,"5.13 INMIGRACION

En Cartagena cambian de madrugada de centro, a niños autistas y a sus terapeutas, hasta el colegio Villalba para alojar a los inmigrantes.
 (@user 31/7)

URL
 URL",1
s_453,"Todos queremos que las mafias dejen de forrarse con la inmigración ilegal. La solución no es dejar morir a los inmigrantes en el mar, pedazo de m...",1
s_1204,"Serigne te puedes volver por donde viniste o también puedes irte a la mierda. Decide tú, con libertad.",1
s_1544,Por si no tuviéramos suficientes gilipollas aquí ahora los importamos.,1
s_1350,Que se vaya a su país y lo quite alli😠😠😠,1
s_4131,"5.87 INMIGRACIÓN
""Cumplimiento íntegro de la pena y expulsión. No hay otra.""
---
Ha sido condenado por la Audiencia Provincial un hombre, de nacionalidad marroquí y de 34 años de edad, a 10 años de cárcel por violar a un mujer en un callejón de Murcia hace dos años.
(@user)",1
s_887,"Tenga usted en cuenta que en huelva P ej, salio una oferta de 10.000 empleos y se quedo completamente vacía.

Evidentemente no todos los agricultores emplean a inmigrantes ilegales. Pero si es un fenómeno frecuente.

Y después están los que no son jornaleros, claro.",0
s_525,En los países nórdicos no existe educación ni sanidad para inmigrantes ilegales. Tienen salarios tres veces más altos de los que un 40% es confiscado para impuestos y nadie lo cuestiona. Nadie cuestiona pagar el IVA cuando va un “manita” a casa. Apenas existe corrupción.,0
s_3920,No puedes desmentir la verdad: El 69% de las violaciones en manada son cometidas por inmigrantes,0
s_890,"Pasa algo parecido en Francia con el SIDA.

Los inmigrantes ilegales son un reservorio que están haciendo fallar el control de la enfermedad allí.

Al final, es mas caro no darles la sanidad que habérsela dado.",0
s_4087,"Esto no saldrá en la televisión, para no generar racismo. Tócate y baila",1
s_1080,Lo que no es normal es que venga uno de fuera a decir y decidir las costumbres del país que lo ha acogido. Y lo digo siendo extranjera. Esto ya es el acabose!,0
s_1592,"Este no es un negro, es un puto chimpancés.",0
s_738,"Es que...a ver... como te lo explico... lo inmigrantes ilegales no han hecho nada ppr España, nunca. Espero lo hayas comprendido",0
s_209,Pues los curritos de siempre/nos van a subir los impuestos/porqué como ya sabemos la sanidad no es gratuita/las pagas no contributivas a inmigrantes cada vez son más/condonacion de deuda catalana/4 ministerios más/vamos que nos van a sacar la sangre a chorros,1
s_3788,Creeme que si. Y mas teniendo en cuenta que no hay trabajo para nadie y menos para gente sin papeles. La gente esa acaba delinquiendo porque no le queda otra. Asi que si lo hacen. Y por cierto yo no he dicho mena. Te he dado datos si no quieres verlos ya es tu problema,0
s_1205,"Pero este tio ...es catolico ? , es español ? , ahhh...no ?
Pues a su puto pais , multicultural y demicratico , a disfrutar de su ramadan y sus constumbres...!!!",1
s_607,"Si hablamos de los pocos que son unos delincuentes, pues el sistema policial y judicial estan para eso.

No hace falta prohibir la inmigración, que si, que hay gente ilegal que entra a malas, pero mucha es gente desesperada buscando poder vivir.",0
s_1413,que vaya a limpiarse los dientes con las ramas de árboles antes de querer abolir nuestras costumbres.,1
s_1058,A este se le manda a la mierd. Y se acabo. Que se vaya a su país a defender sus tradiciones y que nos deje a los demás con las nuestras. Es intolerable.,1
s_942,Pero y este payaso? Ahora van a venir los emigrantes a decirnos lo que hay que hacer y no hacer ?,1
s_4026,"14.9 EL GENERO DE LA VIOLENCIA
""la ha quemado ¿por el hecho de ser mujer? ¿Por ser marroqui? O por que es
UN CANALLA.""
---------------------
Un inmigrante marroquí quema a su mujer en un piso de El Vendrell  (@user 29/7)
 URL",1
s_1191,"Anda y que se vaya a la mierda, me hace gracia que vengan de fuera a imponer sus ideologías, si tan mal están, que se vuelvan al suyo",1
s_507,"Si Almeida, Villacís y Ortega Smith tienen que pagar lo de Madrid Central lo lógico es que Escolar, Pedro Sánchez y Echenique paguen la sanidad a los inmigrantes ilegales que saltan la valla ¿No es así? URL",1
s_1455,"Menudo racista esté HP. Cómo puede estar éste, de Diputado en España 🇪🇸 🆘. Qué sé vaya a su país, si le molesta las tradiciones de los españoles 😡🇪🇸.",1
s_3802,"77+46+7 = 130
130 + 215 = 345
130 / 345 = 0.3768
X100 = 37.68 %

90% esp. ------&gt; 62.32
10% extr. ------&gt; X

X = (62.32 • 10)/ 90 = 6.92

37.68 / 6.92 = 5.44 veces más agresiones sexuales.

Si no lo has entendido, ya sabes dónde está el problema. Repasa matemáticas.",0
s_741,"Espero que no veas morir a tu padre, madre, abuelo, abuela pudiendose salvar con un respirador porque lo tenga una persona que nunca se pago el seguro",1
s_801,"Ningún gobierno ha gestiona bien esta crisis, y ninguno lo hubiera hecho bien y menos la derecha/ultraderecha. Recuerdo que Vox dijo que quería hacer que los inmigrantes ""ilegales"" no tuvieran derecho a sanidad pública y hacerles pagar por visitas médicas. Eso agravaría las cosas",0
s_694,"Pero pedazo de IDIOTA, luego sois los mismos que pedís la sanidad pública universal para todos los inmigrantes ilegales que no tributan en España. Tu piensas cuando abres la bocaza? Es que sois unos putos incongruentes y unos totalitarios.Ahora va a pagar impuestos donde tú digas",0
s_1121,"Tener que aguantar a este mierda, y encima pagándole su sueldazo con nuestro dinero, me revienta",0
s_1399,Y si se va a su país estará más agusto y no estará en contra de nuestras tradiciones,1
s_4261,"Canarias ya está totalmente ocupada por marroquíes y mauritanos. En las islas de Fuerteventura y Lanzarote, el número de marroquíes ya es mayor que el de la  población autóctona.",0
s_1239,"Bueno vive en mi país y esta de invitado y aparte quiere cambiar mi cultura, por encima de mi cadáver.",1
s_1744,"Vídeo de un centro educativo para los emigrantes menores de edad que entran ilegalmente en España.
Te ruego que lo difundas para que España se entere, de una vez como nos agradecen que los acojamos. URL",1
s_1139,"Parece que tiene que venir él a decirnos qué es normal en un país democrático y qué no. Por ejemplo, entrar por la fuerza es muy democrático, celebrar una tradición para nuestros niños, de décadas, es muy racista. Todo así, lo que usted mande.",1
s_4092,"5.60 INMIGRACION
""Susana Griso ejerciendo de progre-buenista-superferolitica porq sabe q las consecuencias de estos niños descontrolados no le afectan.""
--
Sí,son ManadaDeMenas y queremos deportarlos de inmediato
Si son niños,a sus países con sus padres.
 URL",1
s_4111,"5.72 INMIGRACION
""Juicio,cumplimiento de la pena y expulsion.""
---------------
2 Magrebíes dan una paliza e intentan ahogar a un hombre en Las Canteras (GCanarias)
La Policía rescató a la víctima con la cara desfigurada de la paliza que previamente había recibido
(@user )",1
s_348,"Sanidad? , Tenemos la mejor de Europa, claro q últimamente con su gran solidaridad al dejar entrar inmigrantes ilegales a miles, lógico q falten medios, supongo q ud tendrá y podrá pagar privada.",0
s_4214,Qué manden Legionarios y Regulares y los devuelvan al mar.,1
s_3857,"La tasa de víctimas de violencia de género por cada 1.000 mujeres de las extranjeras (3,1 en 2016) casi triplica a la de las españolas (1,1)",1
s_726,"Ese que dice que quien paga durante años una sanidad publica no pueden ser dejados para morir para salvar a un inmigrante ilegal, ese que dice que primero debe servir a los españoles que le eligieron que a un inmigrante#UnidasPandemias  #CulpadePedroSanchez #CulpadePabloIglesias",0
s_3309,"Tweet acertadísimo del presidente Chileno, igualito que el mingafria de presidente que tenemos aquí. Qué ganas de que Abascal sea presidente!!! URL",1
s_1262,"Debería regresar con su mujer y sus hijos,y comenzar allí su revolución.",1
s_1707,Un vídeo de un centro educativo para los emigrantes menores de edad que entran ilegalmente en España. Ruego para que España se entere de una vez como nos agradecen que los acojamos. URL,0
s_514,"Se pagan tambien de impuestos como la renta. Pero siendo ilegales, no declaran renta ni realizan aportacion alguna. Mientras los pagamos todos.",0
s_3925,"Te está pasando el informe del ministerio del interior donde se concluye que el 31% de las violaciones en manada son cometidas por españoles, ergo el 69 lo son por inmigrantes. Marlaska dijo q ""solo"" el 30% del total d agresiones sexuales son por inm, siendo el 10% d la población",0
s_4017,"5.6 INMIGRACION
"" A q juega el Gobierno""
-----
El gobierno alienta el efecto llamada que este verano se ha convertido en invasión.

Muchos llegan infectados y se amotinan en los hospitales. Se han cerrado los centros de internamiento.
(@user )
URL",0
s_399,"No se prohíbe el aborto pero deja de ser parte de la sanidad pública, con lo que ahorran de ahí más lo que ahorran en pagar sanidad a inmigrantes ilegales, ya puedes bajar los impuestos.",0
s_4011,"5.3 INMIGRACION
---------------------
Denuncio la ineficacia Subdelegado del Gobierno en #Albacete nueva fuga de inmigrantes ilegales con #COVID__19 abandonan por la fuerza instalaciones de IFAB, la Policia desbordada no lo ha podido impedir.(@user)
 URL",0
s_1008,Que le devuelvan a su pais!!,1
s_831,"La gran mayoría de los currantes están antes con el que pregunta que con el mantero.
Al contrario los que chupáis del bote como subvencionados, políticos, ONGs, inmigrantes ilegales... además de deformados en ikastolas vascas y catalanas.
Todo volverá a su sitio. 😉",0
s_3660,Y luego está la mentira de la demografía que nos estan metiendo estos dias. Todos vemos como en India o El Congo que a más nacimientos.... mas pobreza. La inmigración nos está destruyendo. @user es urgente,1
s_1341,"Pues que se marche a su pais si tan mal le va aqui con el"" racismo""",1
s_64,"Fuera concertinas fuera fronteras, hay que ser humanitarios, que venga todo el mundo que para eso somos un país rico y lo que  sobra es dinero, sobre todo cuando no es de uno",1
s_75,"Con listas de espera sanitarias a rebosar, en lugar de poner los medios para cribarlas y reducirlas a la mínima expresión, ahora van a aumentarlas hasta el infinito con los nuevos llegados. Desatención sanitaria para todos, el nuevo mantra socialista",0
s_385,"Defendiendo el dumping laboral, machote?
Los sueldos suben cuando la gente no se rebaja tanto. Al defender la inmigración ilegal defendéis destruir el poder de negociación del trabajador español.",0
s_3708,"-¿A ti te han hecho desnudarte en un país extranjero al que has sido lanzado de niño y te han mirado los genitales ?
¿Es normal que a una cría le miren el vello del pubis para determinar su edad?",1
s_3940,"Echar a todos los inmigrantes, y con eso tendremos trabajo todos.",0
s_428,"Punto 33. ""Suspender el espacio Schengen hasta que exista la garantía europea de que no lo utilizarán los criminales para huir de la justicia (como han hecho los golpistas separatistas) ni lo aprovechen las mafias de la inmigración ilegal para introducir personas"".",1
s_3312,"Pero gilipollas, deje de hablar de progres! Ésto no es una cuestión de progres ni de retrogrados! Ésto es una cuestión de la supervivencia del modelo occidental! Y tú no estás trabajando para ella! Pero claro, España nunca ha sido un modelo del sistema occidental!",1
s_3754,Reconocer que suponen la mayor parte de criminales,0
s_4202,"Ya veréis lo bien que lo van a pasar los progres (LGTBI, feminazis, buenistas etc) cuando tengamos mayoría de musulmanes.
Me voy a poner una chilaba, y disfrutar del espectáculo.
Va a ser memorable.",1
s_3706,"Hasta ahora los niños/as que migran solos se han enfrentado a desnudos integrales y pruebas invasivas para determinar su edad. Hoy en el #CMin aprobamos el procedimiento judicial que las prohíbe, como dice la Ley Rhodes.

Un gran avance de nuestra Ley de Protección a la Infancia.",1
s_114,"Si, peros eatos politiquillos no los veo en el centro de salud, para ellos sanidad privada, la sanidad publica para la plebe con todos los emigrantes.",1
s_544,"Eso Magalluf, previo pago tasas aeroportuarias, IVAs, imp. alcohol, pago ecotasa y muchos otros más, para que futuros estudiantes prof. @user pueda pagar ESTADO un sueldo. Se realista, tu salario no cae del cielo, y tu pensión de inmigrante ilegal.",0
s_1326,"Había que devolverlo a su país, pero con un cañón.",1
s_781,"Es cierto lo de los recortes, pero con con una cifra record máxima que dejo Zapatero de 5.287.000 parados + una seguridad quebrada, ¿ qué se podía hacer?, si usted investiga, los recortes fueron en   despilfarro, atención sanitaria a inmigrantes ilegales excepto emergencias",0
s_1504,"Este negro que se vaya de donde vino ,y deje de dar por culo ...estoy de racista asta los huevos sin tenerlos ...",1
s_3775,"Muy bien dicho, para los podemonguers solo existe la violencia machista o la de españoles, cuando se trata de extranjeros o de mujeres matando o secuestrando a sus hijos, silencio mediático… son unos demagogos de 💩",0
s_4040,"5.22 INMIGRACIOM
🛑En busca y captura por la @user el marroquí que ayer asfixió e intentó violar a una socorrista en los vestuarios de la Playa de la Concha.

Un caso más en la ola de agresiones sexuales a manos de magrebíes que sufren País Vasco y Cataluña.

(@user)",1
s_1733,"La Fiscalía contra los delitos de odio y discriminación de Barcelona, ha interpuesto una querella contra una usuaria de Twitter, que publicó un vídeo falso, en el que denigraba a menores extranjeros no acompañados que viven en España.",1
s_854,Me estás diciendo que apoyas a las mafias que utilizan a niños para elaborar productos copiados y que utilizan a inmigrantes ilegales para venderlos? Me estás diciendo que apoyas la explotación infantil y de ilegales? Qué hipócrita eres!,0
s_759,"Por qué tienen que estar nuestros abuelos sin medios, cuando han levantado España con su sudor, para darle los medios a inmigrantes ilegales que entraron ayer.
La sanidad gratuita para quien la paga con sus impuestos. Parecemos la ONG del planeta y mientras los nuestros sin nada",0
s_4078,"5.48 INMIGRACION
""Parte de lo q nos llega con la inmigracion descontrolada.
--------
Multiculturalismo magrebí en Gran Canaria, Plaza del Hierro en Maspalomas. Ya tenemos sindicatos ilegales de manteros, Ahorade aparcacoches rompe-caras. (@user)
 URL",1
s_3277,"Para que no se violen? Pero si tienen más derechos que nosotros. Esos si, los deberes de los han dejado al otro lado de la frontera",0
s_3864,"La normativa nacional y europea reconocen el derecho a la información y asesoramiento de las víctimas de violencia de género, pero diversos estudioshan demostrado que este derecho no está garantizado en las mujeres de lengua extranjera. URL",1
s_680,"Si veo mal el 56 que no quieran pagar las intervenciones de reasignación de sexo, pero no viola Derechos Humanos, pues en España no es ni siquiera un derecho habitual. Tampoco veo el 59 que elimina la sanidad gratuita a inmigrantes ilegales, es normal en la mayoría de países 2/4",0
s_1422,"Ala majete, vete a tu país si no te gustan nuestras tradiciones y deja de darnos lecciones, que aquí hasta los republicanos maricones como yo hemos crecido con los Reyes Magos y hemos disfrutado de la tradición sin pensar en vuestras majaderías ideológicas @user",1
s_421,"Punto 16. ""Revisión de los tipos penales (y endurecimiento de sus penas) para combatir a las mafias de la inmigración ilegal, así como para quienes colaboren con ellas, ya sean ONGs, empresas o particulares"".",0
s_1403,Si éste está comiendo de mis impuestos en mi país todo lo que nos pase es poco.,1
s_862,Además dice que los inmigrantes ilegales abusan de la sanidad pública y que no quiere pagar ella para que otros la utilicen y por eso prefiere la sanidad privada URL,0
s_41,"Incluidos los 1000 que, sólo ayer, llegaron a las costas andaluzas.
Y a ese ritmo TODOS los que vayan llegando.
Pero no hay dinero para pagar las pensiones... que nos iban a pagar éstos.",1
s_4260,"Los Canarios, tengo amigos allí, están desesperados por lo que está ocurriendo, no pueden ya vivir en su tierra, los están invadiendo y el Gobierno no hace nada. Y como no, lo habitual, a prensa callada.
Los inmigrantes ilegales están robando, violando. No viene turismo.",0
s_3980,Son personas ante todo no ? O es que los ilegales les hacen ser menos. Personas o tienen 4 ojos? Ay! que facil es hablar! Deberías de preguntarle a algún español ilegal que está en mi país si es fácil ganarse el pan de cada día,0
s_1355,Que ponga orden en su país de origen que seguro allí no respetan nada...barcoo,1
s_955,Debería volverse a su país a eliminar tradiciones allí.,1
s_794,"Que todos somos iguales es una falazia, la sanidad debe atender a todos los españoles o inmigrantes que coticen, porque según tú regla de tres ¿porque vamos a pagar los españoles si a los ilegales les atienden primero y mejor?. Lo que debemos hacer es pagarles su pasaje a casa.",0
s_1288,Este hay que mandalo a su pais y alli que haga quite y diga lo que quiera que cojones es esto? Viene un tio que no conoce ni la historia ni las tradiciones y se mea y se caga en todo? Estamos tontos? O que pasa,1
s_456,1a manipulación: Inmigración #ILEGAL que es muy distinto a la Legal que la defendemos.,1
s_4129,"5.86 Inmigracion
Y van...
--
10 marroquíes (varios MENAS) han dado una paliza en el centro de Madrid a una chica a la q incluso han destrozado varios dientes.
El suceso ocurrió el sábado 28 de Agosto, pero una orden política secuestró la información hasta hoy.
BASTA.
(@user )",1
s_1052,Que este elemento esté en el Congreso de los Diputados.. dice del puto complejo que tenemos en España. Sólo espero que VOX meta en un avión a todos estos chuflas y los devuelva a su puñetera casa.,0
s_3895,"Pero si es verdad, es xenófobo decir la verdad?",1
s_3293,"POR ESO OS NECESITAMOS YA EN EL CONGRESO, NECESITAMOS QUE SALVÉIS A ESPAÑA DE LOS INVASORES Y SUS ENEMIGOS.",1
s_1110,Que maravilla leer las opiniones de un tio preparado. esto es lo que pasa cuando un analfabeto es votado por sus semejantes,1
s_1296,Después de esto querrán imponer su cultura y así con todo..,0
s_4063,"5.41 INMIGRACION
""Le han echado la culpa a la policia.
Saben, q a ellos no les afecta.
Ancha es Castilla.""
--------------
¿Cómo lo lleváis en las Palmas de Gran Canaria, después de que os hayan soltado 200 inmigrantes ilegales sin ningún tipo de control por las calles?
(@user)",0
s_3632,"Alemania...los musulmanes destruyendo los adornos navideños, porque su religión no lo acepta. ¿ Quién dejo entrar a Europa a estas bestias ?

URL",0
s_3789,"Muchos paises te piden historial de antedecentes. Y aún sin pedir el historial, si al que hace un delito lo echas del país te aseguro que más de uno se lo pensaría dos veces antes de hacer algo. Con esa simple medida nos ahorrariamos mucha delincuencia extranjera.",1
s_481,"No te he dicho lo contrario. Estoy deacuerdo en eso. Las reformas laborales han hecho mucho daño. Pero tampoco seamos populistas.

Si para que haya pensiones para todos, ayudas, comida y sanidad para inmigrantes ilegales o no, si para conseguir todo eso, yo tengo que pagar ...",0
s_1200,"Para racista el partido que ha puesto a este inutil un cargo solo por el color de su piel. Ellos si que lo utilizan de forma racista. Si fuera blanco ni estaria alli, no tiene formacion, ni experiencia ni trayectoria politica en el partido.",0
s_8,"Ya es oficial: El Gobierno aprueba la sanidad pública universal, que dará sanidad gratis a los inmigrantes ilegales con el dinero de todos los españoles URL
Pues nada, a trabajar y a pagar impuestos por los ilegales. 🤷‍♂️ Las próximas elecciones ya sabemos.",0
s_665,Con mis impuestos no quiero pagar sanidad y educación a inmigrantes ilegales,0
s_657,"DIRECTO #DebateElectoral URL Abascal: ""Hay que acabar con la sanidad universal para inmigrantes"" #10N URL",1
s_881,"Lo primero es que cojones hacemos permitiendo entrar s infectados inmigrantes ilegales?, lo segun es que si ahora les tenemos que pagar un hotel 6 estrellas, pisan suelo español y tienen techo y sanidad gratis que mas quieren??",0
s_870,"No te estoy incluyendo ahí a los inmigrantes ilegales, que obviamente no vienen aquí por la sanidad precisamente. Te hablo de países extracomunitarios, EEUU, Rusia...que vienen, se operan y adiós. Es lo que pasa cuando tienes un sistema sin filtros. Total, lo vas a pagar tú.",0
s_1109,lo cual demuestra que algunas razas no respetan las costumbres de otras y ademas confirma que hay razas con menor inteligencia que otras,0
s_3623,"En España sabemos más de esto que ningún otro país de Uropa. En 1610, después de muchos devaneos y perdones hubo que expulsar a los moriscos. Las razones de aquella expulsión son las mismas que están ahora sobre la mesa. Adelante VOX🇪🇸",1
s_799,He aquí a un personajillo que dice que estamos obligados a pagar la sanidad de los inmigrantes ilegales y en cambio considera que no tiene que pagar el respirador a un español porque no piensa como el. Menudo nazional socialista. URL,0
s_3941,"Nos vuelven a dar la razón.

📋 El único estudio que se ha realizado sobre agresiones sexuales en España con datos del ministerio del Interior lo confirma: el 69% de las agresiones sexuales en manada las comenten extranjeros.

(Minuto 1:46, Telediario de TVE de hoy) URL",0
s_4233,Invasión en toda regla,0
s_1593,no se quien es mas retrasado este salta vallas o los que le votaron para que este ahí,1
s_695,"Los inmigrantes ilegales suelen cobrar por jornadas o por horas, sin contrato ni seguro médico. Los legales tienen contrato pero sólo las empresas buenas y el Estado pagan seguro médico, el resto van a  la sanidad pública (si tienen ingresos bajos) o se tiene que pagar uno +",0
s_964,Pues que se vaya al suyo!,1
s_1581,"Yo voto por quitar el Ramadan y la fiesta del cordero, maltrato animal en ambos casos",0
s_1388,Yo lo que todavía no entiendo es cómo este hijo d. l. g.p. esta cobrando un sueldo español.,0
s_1562,"Por que esta gente que come del estado ,no respeta las tradiciones del pais de acogida,sino esta contento que se marche por donde ha venido,en fin
Como esta gente vuelva a salir en las proximas elecciones , creo que no,nos cambian los reyes por los drag queen.",1
s_1502,Y este tipo porque no se va a su choza en su país a opinar de nuestras costumbres,1
s_604,"Es de logica, quien no contribuye al funcionamiento de la sanidad con sus impuestos no tiene derecho a ella. Los ciudadanos españoles todos pagan sus impuestos y darles lo mismo a los que pagan menos no me gusta, si a ti te gusta bueno pero a mi no",1
s_4008,"2.8 EFICACIA.
"" Lo q tocan,lo joden. Dios Mio!!""
--
La Policía alerta de q se libera a inmigrantes sin saber si tienen o no Covid.
Denuncian la falta de civismo que muestran los inmigrantes,q han roto gran parte del mobiliario hospitalario.(@user)

URL",0
s_3951,Es que a mí lo que me resulta extraño es que solo vox defienda que la inmigración tiene que ser legal y ordenada y le digan xenófobo y se pueda defender la inmigración ilegal como dicen todos y parezca lo normal,1
s_4126,"5.84 INMIGRACION
""Ahora otro caso de violencia de extranjeros en Bilbao.
Y van......!!!
------------------
En RRSS otro vídeo de violencia. Ahora en Bilbao. Y mientras la sociedad se degrada, los políticos a sus intereses👎👎 URL",0
s_4018,"5.7 INMIGRACION
Inmigrantes ilegales de origen argelino a su llegada a España y su posterior traslado a un pabellón.
Bailan sabiendo q pronto  quedaran en libertad ante la imposibilidad de enviarlos a los CIE, cerrados el Gobierno de PS (@user)
 URL",0
s_825,¿Quiere usted distinguir a un miserable? Lo reconocerá por su servilismo con los ricos y su chulería y ensañamiento con los pobres. URL,1
s_1217,No se que hace este imbécil en España a parte de vivir del cuento y tocar los cojones cada vez que abre el pozal.,1
s_463,"Los inmigrantes ilegales vienen de ese país. No seria más justo que el país del cual provienen todos esos inmigrantes pagara ese muro? Repito que no apoyo lo idea, esto solo sería en el caso de que esta saliera adelante.",0
s_4091,"5.59 INMIGRACION
Pineda de Mar (Barna):
""Con mas de 4mil€ q cuesta cada mena, miren el respeto q muestran ante la policia.
-----
El 'mena' es detenido entre increpaciones a los agentes por hurto, tras robar el teléfono móvil a un adolescente.(@user) URL",0
s_836,"Yo ya distingo a un miserable, un miserable político que se aprovecha de pobres migrantes para medrar, y al que le dan igual los compatriotas que se arruinan por la competencia desleal, o los que tienen que soportar la delincuencia asociada a la inmigración ilegal. Muy miserable",0
s_1456,Que aprenda a hablar el orco,1
s_784,"Concretamente la cuenta de Vox Congreso dijo que toda clase de inmigrantes ilegales o personas de paso tendrán que pagar, PAGAR, para poder recibir las prestaciones de la sanidad pública.",0
s_3624,Cada individuo que vive en Europa y ama a su país tendrá que votar a los partidos como VOX para que estos pactos de derechas corbades y progres se puedan romper. Así podremos lograr que se guarden nuestras culturas y tradiciones,1
s_30,Sin la menor duda que los de Sierra Morena siglo XIX angelitos comparados con las alimañas politico-sociales que desde el Gobierno pretenden saquear a todos los españoles para enriquecer a protegidos ilegales.,1
s_699,Hay 3: estamos los trabajadores a los que el gobierno sociata exprime a impuestos y vamos a la Sanidad Pública; están los políticos de izquierdas que alaban la pública pero van a la privada sin pagar un duro; y están los inmigrantes ilegales que no pagan nada y se les atiende.,0
s_1532,Por pedir yo pido que se pire de mi país,1
s_517,"Si fuera para proteger a los vulnerables, perfecto, Pero también se pagan para mantener una interminable casta política y funcionarial. O a inmigrantes ilegales o innecesarios. Para pagar a grupos de presión, etc.",0
s_997,Si no te gusta vete a tu país,1
s_3715,"Vaya!!! Según tu razonamiento, el legislador también es un racista de mierda, ya que la ley de extranjería habla de “inmigrantes irregulares”, por cierto, esa ley es del PSOE.",1
s_901,"A ver si lo entiendo. Macarena  no puede hablar de andaluces porque es de Alicante, pero este individuo, que proviene de un país centro africano, puede dar su opinión sobre nuestras costumbres, pretendiendo su abolición.",1
s_4033,"5.19 INMIGRACIÓN
""Veremos a ver q dice su señoría....""
""Los delincuentes primero a la cárcel y luego a su país.
Y no hay otra""
-------------------------

Cinco inmigrantes marroquíes apuñalan a un taxista para robarle y, ya que están, violan a la pasajera URL",1
s_1729,"Un vídeo de un centro educativo para los emigrantes menores de edad que entran ilegalmente en España.
Te ruego que lo difundas para que España se entere,de una vez como nos agradecen que los acojamos. URL",0
s_1220,"Si no te gusta NADA de mi país, siempre puedes volver al tuyo, no?",1
s_1364,Y el tiene cabida????,1
s_995,A tu país,1
s_4190,Bueno eso lo permitieron los canarios sin protestar y siguen llegando más ahora es tarde y ahora podrá reventar en una guerra civil,1
s_150,"Que vergüenza y no hay dinero para pensiones, para la equiparación GC y CNP, para reducir lista de espera, mejorar la sanidad, etc",1
s_3913,Veréis como no los expulsan...que país este y que leyes!!!,1
s_360,"te van a subir los impuestos con esta escusa así que le vas a pagar la sanidad a inmigrantes ilegales también.
cuando no te llegue para las vacaciones acuérdate de los negros que fue a curarse un problema que ya traía en la patera gracias a ti, y encima haces donativos a ongs",0
s_1198,"¿De que va este tipo? ""Donde fueres haz lo que vieres""
Si no le gusta, ya conoce el camino de vuelta",1
s_4254,"turismo y no se puede ya vivir. Una barbaridad . Han robado en una iglesia. Tienen dinero móviles y encima están viviendo en hoteles.

Los canarios  piden auxilio porque los demás medios de comunicación no estan hablando de ello.

Desde Canarias están pidiendo auxilio.",0
s_1122,Lo dice este señor que entró ilegal en España,1
s_658,"Razón no le falta.
A los inmigrantes ilegales no les podemos regalar durante toda su vida lo que a los españoles les cuesta tantos impuestos pagar.
Solo precariza el sector, reduce las prestaciones, empeora la calidad del servicio
Los trabajadores no podemos pagar y pagar y pagar",1
s_729,"Y estamos de acuerdo con él, no queremos ilegales, porque entra delincuentes, o ¿Abre usted su casa a todo el mundo? Y soy inmigrante, pero vine legal, entregando todos mis documentos y esperando nos tiempos",0
s_3816,"Si se producieran la mitad de las violaciones de España en Albacete, se tomarían medidas concretas allí.
Pueq bien sobre la mitad de las violaciones de España son de extranjeros o d hijos suyos. Suponiendo un 12% de la población.
Prevenimos o tomamos medidas concretas??",1
s_1249,"Llegará el día en el que éste tipo corra más que gacela delante de leopardo y podrá contar a sus nietos, si corre más rápido, “os puedo contar que yo viví en un país democrático, pero como en la choza de cañas y barro en la tribu, nada”.",1
s_1025,"Ya que eres ""español"" de papel, ya que eres ""deputado"" y mantero de  ""profesión"". te he hago una pregunta : QUÉ SABES HACER ???  de verdad ustedes que hablan de Conciencia y Solidaridad práctica esto o por el contrario MALDICE a los que le dieron COMER, BEBER, DiNERO, CASA y MÁS",1
s_1446,A una patera y de vuelta a su magnífico y muy democrático país,1
