id,text,label
d_1673_01,yo vi lo mismo que usted.,0
d_1124_02,"el feminismo no protege lo derechos de las mujeres, protege los derechos de pablo iglesias.",0
d_1642_01,responder a un abrazo angustiado de quien viene de jugarse la vida es casi un imperativo moral.,1
d_811_01,"dejame adivinar: regularizarlos, y darles una paguita con el dinero que nos saquean y arrebatan a nuestros hijos, y además darles derecho a voto.",1
d_1338_04,"para mí alguien que vende marihuana está haciendo algo ilegal, pero desde luego me parece normal que se le trate como ""persona"" y ""ciudadano"".",0
d_2525_01,"los detuvo, pero quedarán libres y se irán de rositas.",1
d_1950_01,"españa, tratada como meretriz de arrabal por todos los chulos de europa, norte de africa, usa...",0
d_1816_03,"o sea, que aquí hay gato encerrado.",0
d_2244_02,si tu eres una jeta que vive de eso.,0
d_1133_03,"eso si, de la delincuencia de los inmigrantes poca información en los medios porque somos muy “racistas” pero si el delito es cometido por españoles, la nacionalidad va por delante.",1
d_259_02,salir a la calle a exigir esto a los políticos es solo un primer aviso.,0
d_1568_04,otra cosa es que lo que quieras es que veamos lo buena y sensible que eres.,0
d_1139_02,"tampoco hace falta aclarar que no eres racista, a la chusma se le puede llamar chusma cuando se demuestra no importa el color de piel que tenga, la mala gente es mala gente.",1
d_1430_07,y no me vengas con que no estamos en suramerica.,1
d_2369_01,"joer, ahora ya en aviones.",0
d_2252_01,todo esto es culpa de la politica de no devoluciones implantada por los sociatas pero especialmente por los psodomitas.,1
d_623_01,"600.000 boquitas más a las que dar una paga por la jeta, que a los españoles nos sobra la pasta para eso y más.",1
d_75_03,"la inmensa mayoría de los nacionalistas no son peligrosos nazis, y la inmensa mayoría de los musulmanes no son peligrosos yihadistas.",0
d_191_06,"que casualidad que siempre se os ""olvide"" mencionar que muchos de esos curas pederastas son también homosexuales... de ahí quizás tu mención a que son homófobos... pero ya no cuela.",0
d_2199_01,totalmente de acuerdo!,0
d_820_04,lo contrario es minusvalorar a los españoles.,0
d_2124_01,"estás comparando españa con francia tu si que estas en el paleolítico españa como mucho la puedes comparar con grecia, portugal, a lo nivel social porque a lo nivel de materia prima no le llega ni a los zapatos a angola, zambia, argelia etc..",0
d_965_02,en cuanto intente pedir residencia y vean los antecedentes se la denegarán y puerta.,0
d_72_01,hay muchas leyes que se han hecho basandose en principios cientificos.,0
d_1176_03,"que tanto su hija como ella, son conscientes de los graves problemas que sufren estos menores que deben ser tratados...",1
d_835_01,"ganando votos, a esas personas lo que hay que hacer es expulsaralas inmediatamente",1
d_2059_01,petra ¿a cual de todos? a lo que por ejemplo han dejado a sueltos y en libertad a 3 fénomenos (marroquíes( que en mallorca violaron y torturaron a una chica?,1
d_347_01,"haz que pase ya pedro por dios, porque a mí se me está haciendo eterno.",0
d_119_03,"las personas son respetables, las ideas no. ninguna per se.",0
d_1221_01,"señora nuria ,aunque supongo será un nombre ficticio,no se puede amparar y proteger el delito ,aunque lo diga soros,sus ongs los nuevos negreros y si me lo permite hasta el papa y esos jóvenes son delincuentes.",1
d_986_05,4- si los delitos son cometidos por menores encerrarlos en centros de menores sin poder salir durante el tiempo de condena.,0
d_498_02,en este caso tenía un master en decapitación.,0
d_687_03,"por cierto, tú te apuntaste a la lista de trabajadores del campo para echar una mano...?",0
d_1611_01,"tú no eres de vox, así que no intentes manipular al personal.",0
d_820_03,selección de quienes y por qué motivos se solicita la nacionalidad.,1
d_178_03,"por favor, cordón de seguridad en un radio de por lo menos medio km.",0
d_1866_04,de vergüenza!!!!!!!!!!!!!!!!!!!!!!!!!!!,0
d_1184_01,welcome refugees,1
d_179_04,hasta que no apareció la furgoneta por las rambas no ataron cabos? no empezó a fluir la comunicación entre cuerpos de seguridad? venga... impericia...,0
d_1486_01,"si de mi depende, a la guardia civil y la policía nacional que les den faisán y möet chandon.",0
d_1360_08,esta fue mi última pérdida de tiempo contigo.,0
d_2498_02,"de lo o contrario, este avión-patera puede sentar precedente y...",1
d_2060_05,"hace 30 años los musulmanes no llegaban ni al 23 por ciento, pero la negligencia de los gobiernos del pp y psoe están poniendo a los ceutíes al borde de la desesperación:",1
d_337_02,y pretenden que se integren en una sociedad occidental del siglo xxi...,1
d_2464_01,no te molestes en responder.,0
d_1141_02,es tanto el bombardeo jiliprogre que existe a todos los niveles que las propias víctimas acaban sintiéndose culpables.,0
d_750_03,"primero papeles para todos, después pagas, beneficios por reunificación familias. etc...",1
d_970_02,yo no tengo idea del tema y me da susto que la carta de “es mi hija” gane sobre las demás.,0
d_37_01,"yo no entiendo muy bien a que os referís con ""prohibir el islam"" o ""prohibir la práctica del islam"".",0
d_1904_02,a él y a sus secuaces.,0
d_348_01,visto lo visto no te falta razón,0
d_853_03,que quiera volver a su país pues me puede parecer normal.,0
d_844_01,que bien. así los españoles desfavorwcidos pueden presentarse com una identidad imventada you empezar a disfrutar de los derechos de los ilegales que a ellos les son negados,1
d_1369_03,"la gente de bien, que siga viniendo, yo encantado, no he tenido un problema con un inmigrante en mi vida.",1
d_2384_02,sabes lo que es el partido que tú adoras?,0
d_2149_01,"hace tiempo había una canción """"ay mami qué será lo que tiene el negro, ay mami qué será lo que tiene el negro ...""",0
d_2046_06,¿usted duerme por la noche?.,0
d_2046_04,¿sigo?.,0
d_1428_01,es mejor el cable siempre.,0
d_57_03,yo también simpatizo con israel(aunque no con muchas cosas de las que hacen) y creo que les dió pal pelo y que los vecinos tuvieron lo que se merecían.,0
d_1985_08,sin defender los desmanes pregunto ¿qué los lleva a ésta situación?,1
d_1516_01,si. 35000 años después. algunos tenemos los pies en la tierra y tratamos de ver el futuro...,0
d_668_03,las labores del campo han recaido sobre las espaldas de migrantes y gracias a ellos los supermercados han estado abastecidos.,1
d_1194_02,"y si se comportan así, tiene una eficaz policía que sabe como tratarles.",0
d_1477_01,dan asco algunos de los de vox que pululan por aquí. (dicho por un votante de la derechita cobarde),0
d_196_05,solo para que sepamos dónde está cada uno y quienes son cómplices y quienes no.,0
d_920_01,"en su país es legal, no seas racista.",1
d_1759_03,"si lo anterior ya no es rizar el rizo en irresponsabilidad a la hora de gestionar el fenómeno de la inmigración, yo no sé qué más hace falta para que el pueblo españold abra los ojos de una vez.",0
d_2009_04,"que ya llevan muchos años ahí y no podemos decir que es que nos ha pillado de susto, que vinieron el mes pasado, no.",0
d_2065_02,menos mal que estamos en europa.,0
d_1956_04,de todas maneras arrojar piedras a otros vecinos y romper cosas no está justificado.,1
d_2243_02,"que dios o el karma se lo devuelva con creces, es lo unico que le deseo.",0
d_1018_04,ya ves lo ocurrido a las muchas personas atacadas por ellos...,1
d_384_01,"paguita a todos y a vivir la vida, que estan traumados.",1
d_748_02,según esté el tema del paro en españa.,0
d_1065_01,"es alucinante la mentalidad progresista de esta señora que consiste en que la victima pide perdon a los 2 criminales por que ha tenido que describirlos, pero insiste en que tal descripción no es por racismo y que tampoco los criminales hay que desplazarlos a su pais de origen y que sus delitos han de continuar aqui en otros cuellos siempre que no sean ella y su querida hija marta.",1
d_731_01,"pues 600.000 votos mas para podemos y 300 o 400 mil salarios con cargo a los contribuyentes,",1
d_2454_01,¿prision? y ¿darles de comer y una cama? o medidas de reinserción y 500 euros al mes al salir?,1
d_1107_05,"hace  unos días,  hablamos de las estafas que cometen los inmigrantes al solicitar las ayudas ,  hace poco, por robar otro móvil,  una persona fue asesinada ...",1
d_1014_03,"con este ""castigo"" cualquiera se hipeta, paga el ibi, el agua, la luz y la derrama.",0
d_2127_01,que tonterías dices??,0
d_1349_03,dejas claro que te parecen delitos comparables abusar de una menor en manada que hacer unos trapicheos de drogas blandas entre adultos.,0
d_988_02,"yo, sí quiero que esta escoria se vaya a su país, marruecos,y que no vuelvan a poner un pie en españa ni en tránsito.",1
d_2411_02,"tú lleva tilde, estudia.",0
d_1638_02,tienen el corazón podrido.,0
d_1239_01,"si hay que salirse se sale, siendo por una buena causa",0
d_1456_01,no hay que caer en la falsa premisa de que lo que está escrito en el cp llega a hacerse realidad.,0
d_378_01,ahora me leo la secta que seguro que amplian información,0
d_1614_01,"vaya, pues ahora parece ser que a los de vox tambien les molestan los de la cruz roja, los policias, los guardias civiles y los militares por hacer su trabajo, que entre otras cosas, consisten en ayudar a la gente",0
d_47_01,el mismo argumento que usan los islamistas para hablar de los occidentales matando con bombardeos ninyos en siria e iraq.,0
d_1243_02,"como si no hubiera chusma local encima tener que aguantar a gentuza de marruecos, américa o rumania",1
d_553_01,"es la forma que tienen estos de podemos de comprar votos, después les dan una paga vitalicia y ya tienen mas de 600.000 votos.",1
d_639_01,eso se llama compra de votos y perdida de derechos a los nativos de españa,1
d_2441_01,"marroquís, de ejercicios y maniobras militares.",0
d_2219_01,la joven luna debería buscarse un trabajo digno y productivo que no consista en parasitarnos y servir a la mafia globalista de tráfico de humanos y rendición y esclavización de occidente.,1
d_7_01,si el i amán es el inductor (directo o indirecto) cosa que casi no dudo,0
d_264_01,"me has pillado con la guardia baja, cabrón xd",0
d_161_01,"fragatas hechas en una ciudad cuyo alcalde de medallas a trozos de madera, y no le parece mal armar a esa tiranía, que entre otros cosas está machacando a yemen.",0
d_1816_05,"por último: que alguien explique como es posible salir de un recinto cerrado -un aeropuerto- con seguridad y vigilancia, cámaras y demás parafernalia actual...",0
d_589_02,nadie abandona su pais si no está desesperado.,1
d_308_01,son sus costumbres,1
d_55_01,pues imagina todo lo que había antes... varios intentos de invasión conjunta de todos los paises vecinos árabes incluidos.,1
d_1431_02,"han creído que era palabra de él, así que han meneado sin molestarse en leer ni la entradilla...",0
d_93_01,no expulsaría a nadie que esté dispuesto a vivir aquí acordé a nuestra civilización occidental.,1
d_1381_02,¿por qué es increíble que haya un parque wifi?,0
d_834_05,fuera ya¡¡¡,0
d_2060_04,si a eso le añaden que el 58 por ciento de sus habitantes son de origen musulmán hacen peligrar la españolidad de la ciudad.,1
d_2291_03,"que asco de esta españa, que asco..",0
d_492_03,"en un par de días están totalmente integrados, indistinguibles de cualquier otro europeo.",1
d_2406_02,anda buscate un nigeriano haber si te cura.,1
d_1392_01,pues sí.,0
d_943_02,"una vez dentro se mezcla todo y mal, era la única manera de regularizar sin entrar en conflicto con el país de origen.",1
d_1377_02,"solo pregunto, y no predispongas.",0
d_2252_03,"con el tiempo arreglan documentación,nacionalidad,reagrupamiento familiar,etc etc .",1
d_762_01,"de verdad estáis seguro. que como se van a poner las cosas en españa, alguien se va a querer quedar aquí.",0
d_262_02,la comedia se abre camino ahí...,0
d_497_08,despues vienen a paises civilizados y los correctivos que nosotros aplicamos son caricias para ellos y asi nos va con ellos....,1
d_799_04,españa en caída libre y por votación democrática de gente que no ve más allá de sus narices.,0
d_1311_01,"tú y algunos más teneis una fijación malsana con eso de ""las mujeres"".",0
d_973_01,"absolutely medievo! bueno, qué coño, ni todos serían así en el medievo, es peor que en el medievo!",0
d_2496_01,"y los protocolos de seguridad, que paso ?,",0
d_1282_01,hombre imaginario cuenta historias imaginarias.,0
d_187_02,"¿serán esas sus palabras? ¿""malekun sieg heil""?",0
d_117_01,"ahora lo que se lleva es ""respetar a los demás"" dándole un sentido de ""todo el mundo puede tener sus ideas y la razón"".",0
d_237_01,haz que pase,0
d_2515_01,es el colmo y nos quieren tomar el pelo.,0
d_1755_03,"llega un avión con aterrizaje de emergencia, se le lleva  una zona libre, se monta una buena vigilancia por lo que pueda ser y al enfermo escoltado hasta el hospital, por ser una entrada anómala, no lo hicieron con del de logroño del polisario y no baja nadie del avión.",0
d_1921_01,"palos son los que reciben en su país, por eso vienen.",1
d_1257_03,"lo normal es deportarlo tras la condena, o que la cumpla en su país de origen y con prohibición de entrar en el país durante años, vamos como ocurre en muchos sitios.",1
d_1758_01,pues más listos que los que vienen en patera sí que son.,0
d_1626_01,podemos y vox la misma mierda son,0
d_1755_02,aquí cualquiera puede montar un pollo y hacer una escabechina de narices.,0
d_542_03,"claro que si podemos, los regularizamos, les damos el derecho a votar, y que usen la sanidad publica desde el primer instante, que ya vosotros vais a la ruber.",1
d_1864_02,la belleza del caballo ahora es humanitarismo,0
d_62_03,tu puedes tener la libertad de pensar que los unicornios existen.,0
d_2499_02,"claaaaaro, o sea, supuestamente unos tíos que se pueden permitir costear un pasaje de un avión de veintipocas plazas hasta estambul en realidad lo que han organizado es un elaborado plan para poder llegar a la ""bendita tierra de al ándalus"" como inmigrantes pobres de solemnidad que son.",1
d_1711_04,la rodea con sus brazos y apoya la cabeza en el hombro y luego su mejilla entre la barbilla y el pecho d la chica.,0
d_976_05,beti sendoak!!!!!,0
d_1236_01,qué acuerdo internacional obliga a mantener en suelo españold y hacerse cargo de inmigrantes sin papeles?,1
d_2137_05,"la gente que ayuda de verdad, ayuda y no lo cuelga en redes sociales o publicita, lo hace y punto, en cambio, cuando hay detrás un ego que satisfacer, no faltan las fotos, las poses y los post en redes sociales",0
d_630_03,"ya lo dice las bases del comunismo: ""cuanto peor, mejor""....",0
d_622_01,"inmigrantes ilegales fuera de españa todos, ni un euro de ayuda a esta gente salvo para volver a sus países de origen, un país en la ruina como éste no puede hacerse cargo de mantener a todos los ilegales que hay en españa.",1
d_1001_03,no se trata de racismo se trata de que tenemos derecho a la tranquilidad,1
d_2375_04,"pasto pa tos, si no eres españold...",1
d_1466_04,pero qué cara más dura tienen.,0
d_1990_02,la contradicción la veras tu solo porque no estas bien de la azotea.,0
d_1291_03,y da gracias de que existen los reportes y hay que conformarse con eso.,0
d_794_03,manda huevos.,0
d_34_01,comparar el número de muertos y heridos de una y otra es simplemente ridículo.,0
d_1823_02,"y preparar cárceles como la marroquíes, acinados y pan y agua",1
d_1654_01,"pero bueno, a unos los envían con mentiras o falsas expectativas (¡como si esto fuera jauja!), o simplemente como sicarios del régimen alauita, y a esta chica no se le ocurre criticar lo más evidente:",1
d_830_03,es fácil pensar que el gasto sería muy superior a los ingresos de los que habla este sinvergüenza ... de potemos.,0
d_2511_01,"nuevo ""éxito"" del inepto del ministro del interior.",0
d_1836_03,pero en cambio pasa con un gobierno progresista y todos los progres sosiatas animan al gobierno a que les den casas y paguitas a los ilegales y ademas le hacen la ola a marlaska.,1
d_2186_02,"lo de ayer fue una agresión de pais a país y no es comparable con ese ejemplo que pone, en mi opinión.",0
d_1817_01,"y de paso... ¿quien va a pagar por los costes de los retrasos y desviaciones, por que esto cuesta un pastón, verdad?",0
d_2159_04,será que como son tan malos....,0
d_2141_01,"vais cuesta abajo y sin freno, adoctrinados mercenarios hipócritas.",0
d_493_01,invasión bárbara,1
d_571_02,familia numerosa,0
d_649_03,aqui necesitamos gente trabajadora y no parasitos,1
d_1059_01,"1 - punto uno, no se puede criminalizar a toda la inmigración, pues hacerlo sería incurrir en el mismo error de quienes dicen que todos los hombres somos unos violadores maltratadores.",0
d_1290_04,por que crees que los gitanos rumanos están casi todos en españa o italia?,1
d_769_02,la gente que les ha votado debería reflexionar un poco...,0
d_134_05,"y si empezamos a perseguir a la gente por su religion, aun mejor para ellos.",0
d_1136_03,por la caridad entró la presté.,0
d_1367_01,"no se importa mierda, se importan personas, que en un porcentaje son delincuentes.",1
d_497_07,este mismo correctivo es el que se aplica en el pais del que proceden y gracias a este tipo de metodos barbaros mantienen la delincuencia y las masas controladas.....,1
d_1126_01,vox,0
d_235_03,gracias progres.,0
d_1030_02,"nuria pasó por delante de los tres y se adentró en el paso subterráneo, convirtiéndose en la víctima perfecta.",0
d_12_01,"pero vamos a ver, realmente, en serio, alguien se cree que el i amán va por ahí soltando gilipolleces en los sermones?",0
d_972_16,"comentó que con los años había prendido a perdonar a ""gente ignorante y miedosa"".",0
d_2034_01,no sabe cómo me alegra que recurra a insultos imaginarios.,0
d_515_01,hay que ser hp para robar un zumo en alta march,1
d_1686_02,"al nigeriano, se lo sirvió en bandeja, tontamente y sin ser consciente.",0
d_666_02,¡¡¡ auguramos un nuevo 36 !!!,0
d_1323_10,"si esto hubiese sido hecho x “españoles”, mañana las redes incendiadas y manifestaciones a cascoporro.",1
d_609_01,"que chulo,pretender todos esos votos así sin más,?",0
d_1340_08,la policía en españa nunca hace su trabajo.,0
d_1015_01,"pues nada señora... ahora vaya usted y le pone la otra mejilla, pero eso sí, no se le olvide llevar el móvil encima o algún objeto de valor, estamos ya tan acomplejados frente a esta ""gente"" que hagan lo que nos hagan nos parece poco, ademas ¿ porque ir aclarando que la denuncia ""no es por racismo "" ?,",1
d_573_02,si no tenían papeles difícilmente han podido trabajar durante la crisis sanitaria... cínicos,0
d_544_04,que gobierne rita la cantaora.,0
d_2122_03,"un signo de interrogación o de admiración final equivale a un punto, así que no hace falta poner una coma para separar...",0
d_565_03,y---abordar la expulsion de ilegales actuales de forma inmediata!!!,1
d_1705_01,"si yo fuera ella habría hecho pantallazos de todos los mensajes, incluidos los de esta página, y me forraría denunciándoles uno a uno.",0
d_680_01,págales tú con tu sueldo podemita.,0
d_1360_03,"2. pones al mismo nivel el violar a una niña entre 5 con vender marihuana, con tal de defender lo indefendible de tu absurdo policorrectismo.",0
d_2027_01,"si esto mismo se traslada a la delincuencia, vemos que los extranjeros son un tercio.",0
d_2237_02,"yo te podria hablar de, mendigos y mujeres tiradas en las calles de mi barrio pidiendo a ver si se te cae el alma otro rato.",1
d_1489_01,una de las i amágenes más emotivas...venga payasa.,0
d_88_02,manipular es obviar que hay una corriente (vamos a dejarlo as?) salafista que sí arenga e incita a matar infieles no musulmanes.,1
d_786_01,la mayoría de comentarios hacen referencia a que se van a legalizar a 600.000 inmigrantes para ganar 600.000 votos (?),0
d_197_02,ahí es donde tiene que empezar el control.,0
d_1795_01,nuestra debilidad es su fuerza,0
d_1973_02,"ayer por la tarde en una fuente pública, un senegales, fue a coger agua, según los compañeros que iban con él, aseguran que tenía la macarlilla puesta pero cuando se dispuso a beber le agredieron tres jovenes que estaban sentados en un banco, hecho que no cuenta ningún medio.",1
d_49_02,porque no he leido en ningún sitio que se fueran a denunciarlo para evitar que mataran a nadie.,1
d_1340_09,"de hecho, la unidad de rayos (motoristas) les había sancionado por incumplir las medidas de seguridad y sanitarias.",0
d_944_01,seguro que era de religión budista.,0
d_2526_02,por qué no hacen lo mismo con un avión en rusia o china?,0
d_1340_03,"¿y qué tal si la policía local, la guardia civil y la policía local hacen su trabajo?",0
d_1970_03,cosa que no quita que sus condiciones de vida aquí sean terribles.,1
d_728_05,primero los de aquí carajo!,1
d_2353_08,y control efectivo de quien entra para prevenir disgustos.,1
d_2533_01,con pena capital para estos delincuentes no se tendría este tipo de problema.,1
d_1090_01,"no tenemos porqué justificarnos, esta gente simplemente sobra como sobran los progres que desvían el tema hacia el racismo en lugar de hablar de que esta gente es conflictiva y que la solución que proponen es fallida.",1
d_1275_02,es el totalitarismo y la propaganda que se consiente y aplaude en este sitio a radicales partidistas disfrazados de progresistas bienintencionados.,0
d_1739_01,esto estaba planeado y la tripulacion estaba en el ajo.,0
d_1452_01,"y a menos que podamos controlar la inmigración ilegal, que es de donde vienen gran parte de los delitos contra las mujeres.",1
d_1476_01,"y lo inhumano, racista, sectario y de malas personas es seguir comprobando como desde medios se nos insulta y amenaza por criticar la actitud de ongs y otros gremios, que han sido regadas con dinero público, para, entre otras cosas, bailotear con inmigrantes ilegales disfrutando de la hazaña, porque nos consideran seres inferiores dignos de ser invadidos, saqueados, sometidos e islamizados, o eliminados con nuevas olas de pandemia, como pasó en huesca, lérida y valencia, haciendo fila en las colas del hambre y paro, levantándose a las 6 de la mañana, you otra hora, mientras el país de donde vienen o dejan pasar no nos deja pescar, está comprando f16, helicópteros, drones y misiles de última generación, con los que se ha envalentonado y nos chantajea con la invasión de los mal llamados inmigrantes",1
d_1212_06,estos son los que les gusta a la izquierda radical.,0
d_797_03,¡y lo rebajamos a cartillas de racionamiento de las que advertía sánchez cuando se negaba a gobernar con podemas!!,0
d_28_06,"tu en cambio quieres que todo el mundo se conforme con tu vision e ideologia, y eso no esta bien.",0
d_1901_01,"cuando la información no está clara, queda claro, es asunto mafioso político independentista, que pregunten a esa pava independentista, progre, del cambio climático, seguidora de sánchez y jefa del gobierno del país de las baleares",0
d_61_04,"para problemas de índole moral, está la ética.",0
d_1696_06,"y claro, los pobres vecinos estallaron.",0
d_1954_01,"otros 20más que les votarán al pesoe,",0
d_1008_01,"se me ocurre también que, tal vez sería justificado el cerrar ese centro de menas y empaquetarlos  sus respectivos países.",1
d_2164_03,vomitivo todo,0
d_2461_02,"la ruta hacia córcega, italia, y hacia turquia.",0
d_1558_05,"y al lado están los aterrorizados ceutíes, y melillenses, a quienes no les ha llegado la desgracia porque decidieron no invadirla quienes habían sido invitados a ello, al no confiar en las consignas que se les daban.",1
d_1243_01,¿a qué están esperando para expulsar o aniquilar a todos los extranjeros delincuentes y criminales?,1
d_1146_05,¿es esto racismo?,0
d_1600_01,"cruz roja, en la declaración os va ha dar el 0.7 el negro",0
d_2011_04,encerrar a cientos de personas en esas condiciones sencillamente no se sostiene.,1
d_1725_07,¿hay quién dé mas?,0
d_1721_02,"nadie ha controlado a los pasajeros y estos deambulan a su bola por las pistas, por el aeropuerto y hay algunos que ya se han colado en nuestro país.",0
d_2038_03,"traen el virus, lo cogen aquí o a saber.",1
d_2044_03,y ser musulman no es ser islamista.,1
d_354_01,"el degollado también es muy tonto, mira que robar zumo a los demás, como si los demás no fueran a morirse de sed xd",0
d_384_02,los mejores y mas valientes,0
d_642_01,"todaaa razón , y las que no an trabajado en su vida pero lleva 5 niños y un todo terreno de mercedes...",1
d_1977_01,acaso sabes el motivo de la agresión o si acaso se ha cometido tal agresión?,0
d_2028_03,además de no ayudarles nadie se ha visto desbordados y colapsados.,0
d_2251_02,dios escribe recto con renglones torcidos.,0
d_674_03,si es que españa somos los mas tontos del mundo,0
d_2087_01,"ya salió franco, si es que no lo pueden evitar, tiene que salir si o si",0
d_1344_01,"uhhhh bien venido a la moda de lo ""lo dices basado en...""",0
d_675_02,pero estos es españa y nuestros empresarios prefieren sueldos de sri lanka y luego el resto en b.,0
d_2383_03,no hubieran llegado a la valla.,1
d_690_01,cortina de humo para tapar el caso dina,0
d_2001_06,me cansan estas noticias con 0 fiabilidad y 0 contrastadas.,0
d_2174_04,"todo es muy bonito, pero esta gente quedará al albur de las mafias en nuestro país, o danzando buscando un sitio dónde cobijarse - patada en la puerta-y algo que meterse en la boca.",1
d_411_02,"estás ahí rodeado de agua salada, el sol pegando a muerte, todos sedientos como camellos y se le ocurre robarle el zumito al jefecillo.",0
d_78_04,"y si, la religion ha traido mucho males tal como tu dices, por culpa de lideres que la han usado para sus propios beneficios.",0
d_1586_01,"que asco de imagen amparando la ilegalidad, gente como esta son los responsables de que estemos como estamos",1
d_2136_01,y no se le ocurrió desvestirse para abrigar al pobre migrante que pasaba frío y estaba al borde de la hipotermia y la muerte? mmmmmmm,0
d_914_01,"no dicen nada de la niña en la noticia, entiendo que la habrán puesto a salvo de esos animales pero sería interesante saber algo de ella.",1
d_711_01,"los hacemos españoles ipso facto y les damos una paguita, no quiero ni pensar como deben de soñar estos vividores en conseguir dos millones de votos de esos nuevos españoles de alquiler para seguir en el poder, esta visto que esta gentuza esta empeñada en acabar con españa, de cualquier forma.",1
d_187_04,otra cosa es que votaran a otros.,0
d_1227_02,despues de todo lo que le han hecho aun protege vd. a estos delincuentes ?,1
d_2056_02,"(“bonita solución”, menuda ocurrencia).",0
d_1155_02,no tengo ninguna gana de que me estrangulen a mí o que le vuelvan a estrangular a ud.,1
d_1255_01,"la chica esta en un parque con sus familiares y es atacada, un familiar recibe una paliza.",0
d_1557_02,encumbrar a esta chica como si fuera la salvadora de la humanidad.,0
d_752_03,así aportarán dinero al estado y a los patriotas que les explotan les será más difícil hacerlo.,1
d_1201_08,allí seguro sabrán tratarlos mejor que nosotros.,1
d_1926_03,eso se llama laxismo patológico degenerativo e incurable,0
d_54_04,"hemos intentado integrarlos, contentarlos, tratarlos como uno más de nosotros, controlar los más radicales... y ya veis el resultado, nada funciona.",1
d_1680_02,verguenza de leer tantos comentarios racistas,0
d_565_01,al contrario hay que frenar en seco la entrada de inmigrantes por supuesto prohibiendo llegada de pateras!!!!,1
d_1830_03,me estoy imaginando si en estados unidos simulando una falsa alarma sanitaria a bordo hacen desviar un avión y tienen bloqueado un aeropuerto importante durante cuatro horas.,0
d_1060_02,y todo eso en 10 años mientras que el.que ha trabajado y se queda en paro tiene un máximo de dos años de cobrarlo y encima mengua con el tiempo.,1
d_2341_03,cero es cero.,0
d_806_02,los que vienen de fuera ni saben ni les importa que el jefazo del partido haga cositas co los móviles de las veinteañeras,0
d_771_02,"cuando yo estudiaba y me tenía que quedar en casa sin poder salir para labrarme mi futuro, mientras que algunos estaban con litronas en los bares jugando al futbolin...",0
d_947_01,¿qué información?,0
d_1138_01,porque usted es un hombre de bien y con valores.,0
d_2153_01,"luna, atendiendo sus necesidades",0
d_1070_01,yo sí quiero que se vayan (o los expulsen) a su país con sus padres y con su rey.,1
d_1133_01,“pobres niños inmigrantes” que se juegan la vida para entrar en otro país donde se les da de todo y se les mima y a cambio siguen delinquiendo igual que del país que vienen pero con más beneficios.,1
d_514_04,el mar encima es de color azul y se podría insertar dentro de violencia machista.,0
d_1226_03,"debemos ser libres para expresar nuestra opinión, para votar a partidos políticos sin complejos, y debemos ser libres frente al miedo.",0
d_529_05,yo vox!!!,0
d_1323_07,"para mas narices, ya hay una ley para solucionar esto, anterior a la viogen, pero visto la cantidad de reincidentes no se cumple.",0
d_2309_01,pero..¿cuando va el gobierno españold a tomarse en serio el grave problema de la inmigración ilegal?.,1
d_2032_02,si es que no hay vergüenza.,0
d_115_02,pero todos los musulmanes no son terroristas.,0
d_2545_05,invasión es la palabra.,1
d_2105_01,ciclo superior de integración social. ahí es nada.,0
d_781_01,podemitas. os los vais a llevar a vuestras casa ?,0
d_296_01,el zumo mas caro de la historia,0
d_2084_01,lee uno algunos de los mensajes aquí escritos y no le queda más remedio que preguntarse cómo es posible que haya tanto miserable en el mundo.,0
d_503_01,"y los mejores, y los más valientes.",0
d_2111_02,"ahora en serio, áfrica antes de la llegada de los europeos estaba en el neolítico en su mayor parte y no es una exageración, algunos pueblos en el paleolítico.",0
d_888_01,se ve que si pagas 65 millones por una amante no pasa nada.,0
d_1956_05,"podían haber organizado, qué sé yo, una sentada en la acera en silencio en señal de repulsa.",0
d_1229_01,si no se toman medidas urgentes y serias esto se descontrolará pronto..,1
d_2053_01,"doña alejo, ¿algo que aportar o viene sólo a tratar de apoyar a su colega el progre que no comenta sobre las violaciones, el apoyo al terrorismo, la violencia, el parasitismo de esos honrados ciudadanos que deseo que sean muy pronto sus vecinos?",1
d_2091_01,pues vete a ayudarles a sus paises de origen tu y todas las ong que participais en el trafico de personas,0
d_2101_01,y yo que lo que veo es ¿un inmigrante aprovechando la ocasión para arrimar?,1
d_1290_02,expulsión y prohibición de entrar en españa de por vida.,1
d_1661_01,no hay que demostrar tanta sensibilidad.,0
d_724_01,"la insistensia de pudremos por legalizar hasta las moscas que vienen de fuera es para que haya mas gente buscando trabajo ,estos lo haran por la mitad de lo que lo hacemos nosostros y las empreesas contrataran a sudafricanos para pagar menos ,nosotros o aceptamos la misma paga o vamos a la calle ..",1
d_1544_03,ya verán que no caerá esa breva.,0
d_974_02,"el intelecto medio de los españoles es muy bajito, que es de lo que se aprovechan iglesias y compañia.",0
d_1122_03,"atendiendo sus explicaciones, debería haber denunciado a la institución de la que dependen las criaturas.",0
d_1815_01,es el colmo ya de la estupidez española,0
d_2445_01,"no, por dios, no.",0
d_65_03,pero es que además... no se con que leches lo comparas.,0
d_2112_01,"después de leer su ""comentario"", a mí el que me parece mala persona es usted, ya que juego a lo mismo que usted...juzgar sin conocer!",0
d_853_01,a ver ella quiere volver a su país como el andaluz que tras su vida en catalunya se vuelve a sevilla.,0
